DateTime,Nitrate_mgL,DOC_mgL
2017-08-12 00:34,0.093621066,3.341023
2017-08-12 00:34,0.093621066,3.341023
2017-08-12 00:49,0.090878848,3.326029
2017-08-12 00:49,0.090878848,3.326029
2017-08-12 01:04,0.100476611,3.311035
2017-08-12 01:04,0.100476611,3.311035
2017-08-12 01:19,0.104589938,3.315319
2017-08-12 01:19,0.104589938,3.315319
2017-08-12 01:34,0.097734393,3.306751
2017-08-12 01:34,0.097734393,3.306751
2017-08-12 01:49,0.100476611,3.291757
2017-08-12 01:49,0.100476611,3.291757
2017-08-12 02:04,0.099105502,3.290686
2017-08-12 02:04,0.099105502,3.290686
2017-08-12 02:19,0.100476611,3.296041
2017-08-12 02:19,0.100476611,3.296041
2017-08-12 02:34,0.096363284,3.306751
2017-08-12 02:34,0.096363284,3.306751
2017-08-12 02:49,0.105961047,3.287473
2017-08-12 02:49,0.105961047,3.287473
2017-08-12 03:04,0.119672137,3.276763
2017-08-12 03:04,0.119672137,3.276763
2017-08-12 03:19,0.108703265,3.277834
2017-08-12 03:19,0.108703265,3.277834
2017-08-12 03:34,0.108703265,3.28426
2017-08-12 03:34,0.108703265,3.28426
2017-08-12 03:49,0.110074374,3.277834
2017-08-12 03:49,0.110074374,3.277834
2017-08-12 04:04,0.108703265,3.25213
2017-08-12 04:04,0.108703265,3.25213
2017-08-12 04:19,0.125156573,3.276763
2017-08-12 04:19,0.125156573,3.276763
2017-08-12 04:34,0.125156573,3.268195
2017-08-12 04:34,0.125156573,3.268195
2017-08-12 04:49,0.122414355,3.254272
2017-08-12 04:49,0.122414355,3.254272
2017-08-12 05:04,0.118301028,3.242491
2017-08-12 05:04,0.118301028,3.242491
2017-08-12 05:19,0.110074374,3.24142
2017-08-12 05:19,0.110074374,3.24142
2017-08-12 05:34,0.121043246,3.237136
2017-08-12 05:34,0.121043246,3.237136
2017-08-12 05:49,0.125156573,3.24142
2017-08-12 05:49,0.125156573,3.24142
2017-08-12 06:04,0.126527682,3.223213
2017-08-12 06:04,0.126527682,3.223213
2017-08-12 06:19,0.132012118,3.237136
2017-08-12 06:19,0.132012118,3.237136
2017-08-12 06:34,0.121043246,3.226426
2017-08-12 06:34,0.121043246,3.226426
2017-08-12 06:49,0.122414355,3.224284
2017-08-12 06:49,0.122414355,3.224284
2017-08-12 07:04,0.119672137,3.212503
2017-08-12 07:04,0.119672137,3.212503
2017-08-12 07:19,0.122414355,3.216787
2017-08-12 07:19,0.122414355,3.216787
2017-08-12 07:34,0.118301028,3.226426
2017-08-12 07:34,0.118301028,3.226426
2017-08-12 07:49,0.137496554,3.211432
2017-08-12 07:49,0.137496554,3.211432
2017-08-12 08:04,0.118301028,3.210361
2017-08-12 08:04,0.118301028,3.210361
2017-08-12 08:19,0.14298099,3.205006
2017-08-12 08:19,0.14298099,3.205006
2017-08-12 08:34,0.134754336,3.208219
2017-08-12 08:34,0.134754336,3.208219
2017-08-12 08:49,0.1292699,3.192154
2017-08-12 08:49,0.1292699,3.192154
2017-08-12 09:04,0.130641009,3.195367
2017-08-12 09:04,0.130641009,3.195367
2017-08-12 09:19,0.145723208,3.188941
2017-08-12 09:19,0.145723208,3.188941
2017-08-12 09:34,0.141609881,3.160024
2017-08-12 09:34,0.141609881,3.160024
2017-08-12 09:49,0.130641009,3.181444
2017-08-12 09:49,0.130641009,3.181444
2017-08-12 10:04,0.133383227,3.158953
2017-08-12 10:04,0.133383227,3.158953
2017-08-12 10:19,0.132012118,3.164308
2017-08-12 10:19,0.132012118,3.164308
2017-08-12 10:34,0.126527682,3.153598
2017-08-12 10:34,0.126527682,3.153598
2017-08-12 10:49,0.144352099,3.172876
2017-08-12 10:49,0.144352099,3.172876
2017-08-12 11:01,0.119672137,3.150385
2017-08-12 11:16,0.127898791,3.160024
2017-08-12 11:31,0.136125445,3.15574
2017-08-12 11:46,0.126527682,3.133249
2017-08-12 12:01,0.136125445,3.15574
2017-08-12 12:16,0.126527682,3.140746
2017-08-12 12:31,0.121043246,3.133249
2017-08-12 12:46,0.1292699,3.137533
2017-08-12 13:01,0.125156573,3.115042
2017-08-12 13:16,0.126527682,3.127894
2017-08-12 13:31,0.119672137,3.104332
2017-08-12 13:46,0.118301028,3.117184
2017-08-12 14:01,0.133383227,3.1129
2017-08-12 14:16,0.122414355,3.107545
2017-08-12 14:31,0.11555881,3.108616
2017-08-12 14:46,0.11555881,3.088267
2017-08-12 15:01,0.126527682,3.094693
2017-08-12 15:16,0.116929919,3.09148
2017-08-12 15:31,0.116929919,3.087196
2017-08-12 15:46,0.118301028,3.089338
2017-08-12 16:01,0.11555881,3.077557
2017-08-12 16:16,0.121043246,3.072202
2017-08-12 16:31,0.112816592,3.094693
2017-08-12 16:46,0.121043246,3.064705
2017-08-12 17:01,0.118301028,3.049711
2017-08-12 17:16,0.107332156,3.05935
2017-08-12 17:31,0.114187701,3.056137
2017-08-12 17:46,0.108703265,3.049711
2017-08-12 18:01,0.11555881,3.063634
2017-08-12 18:16,0.104589938,3.049711
2017-08-12 18:31,0.112816592,3.031504
2017-08-12 18:46,0.112816592,3.046498
2017-08-12 19:01,0.108703265,3.03793
2017-08-12 19:16,0.111445483,3.032575
2017-08-12 19:31,0.110074374,3.047569
2017-08-12 19:46,0.108703265,3.033646
2017-08-12 20:01,0.107332156,3.029362
2017-08-12 20:16,0.112816592,3.026149
2017-08-12 20:31,0.112816592,3.018652
2017-08-12 20:46,0.105961047,3.001516
2017-08-12 21:01,0.116929919,3.000445
2017-08-12 21:16,0.125156573,3.003658
2017-08-12 21:31,0.110074374,3.002587
2017-08-12 21:46,0.119672137,3.009013
2017-08-12 22:01,0.105961047,3.001516
2017-08-12 22:16,0.104589938,3.003658
2017-08-12 22:31,0.099105502,3.007942
2017-08-12 22:46,0.108703265,3.004729
2017-08-12 23:01,0.110074374,2.990806
2017-08-12 23:16,0.114187701,3.012226
2017-08-12 23:31,0.111445483,2.992948
2017-08-12 23:46,0.110074374,2.983309
2017-08-13 00:01,0.119672137,2.992948
2017-08-13 00:16,0.11555881,3.017581
2017-08-13 00:31,0.1292699,2.992948
2017-08-13 00:46,0.11555881,3.007942
2017-08-13 01:01,0.111445483,3.007942
2017-08-13 01:16,0.118301028,2.998303
2017-08-13 01:31,0.116929919,3.006871
2017-08-13 01:46,0.116929919,3.004729
2017-08-13 02:01,0.119672137,3.009013
2017-08-13 02:16,0.112816592,3.004729
2017-08-13 02:31,0.138867663,3.000445
2017-08-13 02:46,0.122414355,3.033646
2017-08-13 03:01,0.11555881,3.006871
2017-08-13 03:16,0.1292699,3.015439
2017-08-13 03:31,0.127898791,3.012226
2017-08-13 03:46,0.137496554,3.043285
2017-08-13 04:01,0.130641009,3.024007
2017-08-13 04:16,0.126527682,3.055066
2017-08-13 04:31,0.137496554,3.07006
2017-08-13 04:46,0.136125445,3.057208
2017-08-13 05:01,0.137496554,3.073273
2017-08-13 05:16,0.138867663,3.082912
2017-08-13 05:31,0.14298099,3.074344
2017-08-13 05:46,0.137496554,3.073273
2017-08-13 06:01,0.141609881,3.119326
2017-08-13 06:16,0.141609881,3.121468
2017-08-13 06:31,0.144352099,3.12361
2017-08-13 06:46,0.141609881,3.138604
2017-08-13 07:01,0.14298099,3.132178
2017-08-13 07:16,0.148465426,3.143959
2017-08-13 07:31,0.149836535,3.142888
2017-08-13 07:46,0.14298099,3.147172
2017-08-13 08:01,0.144352099,3.162166
2017-08-13 08:16,0.152578753,3.194296
2017-08-13 08:31,0.145723208,3.193225
2017-08-13 08:46,0.14298099,3.208219
2017-08-13 09:01,0.144352099,3.215716
2017-08-13 09:16,0.149836535,3.208219
2017-08-13 09:31,0.145723208,3.233923
2017-08-13 09:46,0.145723208,3.258556
2017-08-13 10:01,0.140238772,3.238207
2017-08-13 10:16,0.147094317,3.274621
2017-08-13 10:31,0.140238772,3.258556
2017-08-13 10:46,0.144352099,3.277834
2017-08-13 11:01,0.134754336,3.326029
2017-08-13 11:16,0.145723208,3.3271
2017-08-13 11:31,0.147094317,3.336739
2017-08-13 11:46,0.133383227,3.357088
2017-08-13 12:01,0.133383227,3.357088
2017-08-13 12:16,0.137496554,3.352804
2017-08-13 12:31,0.140238772,3.396715
2017-08-13 12:46,0.134754336,3.399928
2017-08-13 13:01,0.144352099,3.392431
2017-08-13 13:16,0.140238772,3.400999
2017-08-13 13:31,0.130641009,3.417064
2017-08-13 13:46,0.141609881,3.433129
2017-08-13 14:01,0.134754336,3.437413
2017-08-13 14:16,0.130641009,3.467401
2017-08-13 14:31,0.127898791,3.454549
2017-08-13 14:46,0.125156573,3.482395
2017-08-13 15:01,0.126527682,3.508099
2017-08-13 15:16,0.132012118,3.510241
2017-08-13 15:31,0.127898791,3.534874
2017-08-13 15:46,0.121043246,3.544513
2017-08-13 16:01,0.123785464,3.540229
2017-08-13 16:16,0.119672137,3.548797
2017-08-13 16:31,0.126527682,3.575572
2017-08-13 16:46,0.125156573,3.57343
2017-08-13 17:01,0.111445483,3.593779
2017-08-13 17:16,0.105961047,3.583069
2017-08-13 17:31,0.123785464,3.610915
2017-08-13 17:46,0.112816592,3.634477
2017-08-13 18:01,0.11555881,3.63769
2017-08-13 18:16,0.111445483,3.6484
2017-08-13 18:31,0.116929919,3.664465
2017-08-13 18:46,0.114187701,3.688027
2017-08-13 19:01,0.110074374,3.694453
2017-08-13 19:16,0.114187701,3.707305
2017-08-13 19:31,0.103218829,3.713731
2017-08-13 19:46,0.110074374,3.739435
2017-08-13 20:01,0.110074374,3.731938
2017-08-13 20:16,0.103218829,3.74479
2017-08-13 20:31,0.110074374,3.76621
2017-08-13 20:46,0.105961047,3.78763
2017-08-13 21:01,0.114187701,3.799411
2017-08-13 21:16,0.110074374,3.789772
2017-08-13 21:31,0.104589938,3.821902
2017-08-13 21:46,0.107332156,3.842251
2017-08-13 22:01,0.107332156,3.863671
2017-08-13 22:16,0.107332156,3.877594
2017-08-13 22:31,0.116929919,3.872239
2017-08-13 22:46,0.107332156,3.890446
2017-08-13 23:01,0.105961047,3.903298
2017-08-13 23:16,0.110074374,3.921505
2017-08-13 23:31,0.108703265,3.942925
2017-08-13 23:46,0.100476611,3.979339
2017-08-14 00:01,0.108703265,4.005043
2017-08-14 00:16,0.110074374,3.998617
2017-08-14 00:31,0.100476611,4.024321
2017-08-14 00:46,0.112816592,4.029676
2017-08-14 01:01,0.094992175,4.054309
2017-08-14 01:16,0.110074374,4.086439
2017-08-14 01:31,0.116929919,4.090723
2017-08-14 01:46,0.10184772,4.122853
2017-08-14 02:01,0.121043246,4.137847
2017-08-14 02:16,0.107332156,4.171048
2017-08-14 02:31,0.121043246,4.210675
2017-08-14 02:46,0.108703265,4.225669
2017-08-14 03:01,0.121043246,4.257799
2017-08-14 03:16,0.121043246,4.251373
2017-08-14 03:31,0.110074374,4.291
2017-08-14 03:46,0.111445483,4.311349
2017-08-14 04:01,0.111445483,4.320988
2017-08-14 04:16,0.123785464,4.340266
2017-08-14 04:31,0.099105502,4.358473
2017-08-14 04:46,0.125156573,4.421662
2017-08-14 05:01,0.107332156,4.416307
2017-08-14 05:16,0.118301028,4.447366
2017-08-14 05:31,0.116929919,4.479496
2017-08-14 05:46,0.110074374,4.475212
2017-08-14 06:01,0.110074374,4.495561
2017-08-14 06:16,0.110074374,4.525549
2017-08-14 06:31,0.111445483,4.536259
2017-08-14 06:46,0.118301028,4.576957
2017-08-14 07:01,0.118301028,4.594093
2017-08-14 07:16,0.116929919,4.588738
2017-08-14 07:31,0.107332156,4.624081
2017-08-14 07:46,0.111445483,4.630507
2017-08-14 08:01,0.121043246,4.656211
2017-08-14 08:16,0.116929919,4.667992
2017-08-14 08:31,0.125156573,4.673347
2017-08-14 08:46,0.11555881,4.672276
2017-08-14 09:01,0.110074374,4.701193
2017-08-14 09:16,0.119672137,4.706548
2017-08-14 09:31,0.114187701,4.724755
2017-08-14 09:46,0.119672137,4.739749
2017-08-14 10:01,0.10184772,4.736536
2017-08-14 10:16,0.111445483,4.757956
2017-08-14 10:31,0.10184772,4.760098
2017-08-14 10:46,0.122414355,4.774021
2017-08-14 11:01,0.111445483,4.77295
2017-08-14 11:16,0.119672137,4.771879
2017-08-14 11:31,0.105961047,4.800796
2017-08-14 11:46,0.104589938,4.79437
2017-08-14 12:01,0.104589938,4.775092
2017-08-14 12:16,0.093621066,4.781518
2017-08-14 12:31,0.105961047,4.779376
2017-08-14 12:46,0.119672137,4.804009
2017-08-14 13:01,0.096363284,4.779376
2017-08-14 13:16,0.10184772,4.789015
2017-08-14 13:31,0.112816592,4.799725
2017-08-14 13:46,0.107332156,4.798654
2017-08-14 14:01,0.094992175,4.813648
2017-08-14 14:16,0.093621066,4.814719
2017-08-14 14:31,0.105961047,4.816861
2017-08-14 14:46,0.090878848,4.798654
2017-08-14 15:01,0.099105502,4.790086
2017-08-14 15:16,0.097734393,4.810435
2017-08-14 15:31,0.082652194,4.812577
2017-08-14 15:46,0.08813663,4.791157
2017-08-14 16:01,0.089507739,4.824358
2017-08-14 16:16,0.08813663,4.797583
2017-08-14 16:31,0.089507739,4.808293
2017-08-14 16:46,0.079909976,4.823287
2017-08-14 17:01,0.086765521,4.835068
2017-08-14 17:16,0.08813663,4.831855
2017-08-14 17:31,0.081281085,4.829713
2017-08-14 17:46,0.090878848,4.831855
2017-08-14 18:01,0.090878848,4.832926
2017-08-14 18:16,0.097734393,4.841494
2017-08-14 18:31,0.077167758,4.860772
2017-08-14 18:46,0.078538867,4.877908
2017-08-14 19:01,0.084023303,4.870411
2017-08-14 19:16,0.075796649,4.885405
2017-08-14 19:31,0.094992175,4.900399
2017-08-14 19:46,0.079909976,4.876837
2017-08-14 20:01,0.086765521,4.898257
2017-08-14 20:16,0.082652194,4.898257
2017-08-14 20:31,0.082652194,4.916464
2017-08-14 20:46,0.06071445,4.914322
2017-08-14 21:01,0.070312213,4.923961
2017-08-14 21:16,0.082652194,4.940026
2017-08-14 21:31,0.089507739,4.950736
2017-08-14 21:46,0.093621066,4.962517
2017-08-14 22:01,0.086765521,4.979653
2017-08-14 22:16,0.070312213,4.971085
2017-08-14 22:31,0.079909976,4.988221
2017-08-14 22:46,0.089507739,5.004286
2017-08-14 23:01,0.092249957,5.020351
2017-08-14 23:16,0.081281085,5.020351
2017-08-14 23:31,0.067569995,5.033203
2017-08-14 23:46,0.064827777,5.050339
2017-08-15 00:01,0.082652194,5.035345
2017-08-15 00:16,0.081281085,5.063191
2017-08-15 00:31,0.086765521,5.097463
2017-08-15 00:46,0.093621066,5.119954
2017-08-15 01:01,0.086765521,5.109244
2017-08-15 01:16,0.079909976,5.138161
2017-08-15 01:31,0.070312213,5.146729
2017-08-15 01:46,0.078538867,5.157439
2017-08-15 02:01,0.08813663,5.192782
2017-08-15 02:16,0.079909976,5.197066
2017-08-15 02:31,0.084023303,5.205634
2017-08-15 02:46,0.08813663,5.232409
2017-08-15 03:01,0.090878848,5.231338
2017-08-15 03:16,0.093621066,5.234551
2017-08-15 03:31,0.079909976,5.255971
2017-08-15 03:46,0.092249957,5.266681
2017-08-15 04:01,0.097734393,5.285959
2017-08-15 04:16,0.075796649,5.288101
2017-08-15 04:31,0.090878848,5.29774
2017-08-15 04:46,0.075796649,5.295598
2017-08-15 05:01,0.092249957,5.326657
2017-08-15 05:16,0.075796649,5.337367
2017-08-15 05:31,0.108703265,5.353432
2017-08-15 05:46,0.10184772,5.368426
2017-08-15 06:01,0.08813663,5.353432
2017-08-15 06:16,0.100476611,5.374852
2017-08-15 06:31,0.084023303,5.379136
2017-08-15 06:46,0.094992175,5.370568
2017-08-15 07:01,0.112816592,5.393059
2017-08-15 07:16,0.093621066,5.387704
2017-08-15 07:31,0.096363284,5.396272
2017-08-15 07:46,0.100476611,5.40484
2017-08-15 08:01,0.096363284,5.385562
2017-08-15 08:16,0.093621066,5.391988
2017-08-15 08:31,0.100476611,5.412337
2017-08-15 08:46,0.093621066,5.387704
2017-08-15 09:01,0.097734393,5.396272
2017-08-15 09:16,0.097734393,5.419834
2017-08-15 09:31,0.097734393,5.417692
2017-08-15 09:46,0.10184772,5.410195
2017-08-15 10:01,0.078538867,5.431615
2017-08-15 10:16,0.105961047,5.403769
2017-08-15 10:31,0.10184772,5.416621
2017-08-15 10:46,0.08813663,5.402698
2017-08-15 11:01,0.092249957,5.403769
2017-08-15 11:16,0.090878848,5.389846
2017-08-15 11:31,0.082652194,5.418763
2017-08-15 11:46,0.089507739,5.39413
2017-08-15 12:01,0.10184772,5.359858
2017-08-15 12:16,0.07442554,5.362
2017-08-15 12:31,0.097734393,5.374852
2017-08-15 12:46,0.093621066,5.376994
2017-08-15 13:01,0.081281085,5.350219
2017-08-15 13:16,0.086765521,5.366284
2017-08-15 13:31,0.07442554,5.358787
2017-08-15 13:46,0.07442554,5.348077
2017-08-15 14:01,0.077167758,5.350219
2017-08-15 14:16,0.07442554,5.32987
2017-08-15 14:31,0.077167758,5.345935
2017-08-15 14:46,0.078538867,5.342722
2017-08-15 15:01,0.082652194,5.315947
2017-08-15 15:16,0.070312213,5.298811
2017-08-15 15:31,0.066198886,5.29774
2017-08-15 15:46,0.077167758,5.288101
2017-08-15 16:01,0.078538867,5.278462
2017-08-15 16:16,0.077167758,5.30845
2017-08-15 16:31,0.07442554,5.285959
2017-08-15 16:46,0.059343341,5.27632
2017-08-15 17:01,0.070312213,5.281675
2017-08-15 17:16,0.06071445,5.269894
2017-08-15 17:31,0.082652194,5.250616
2017-08-15 17:46,0.067569995,5.258113
2017-08-15 18:01,0.066198886,5.262397
2017-08-15 18:16,0.063456668,5.251687
2017-08-15 18:31,0.066198886,5.255971
2017-08-15 18:46,0.073054431,5.235622
2017-08-15 19:01,0.081281085,5.245261
2017-08-15 19:16,0.077167758,5.234551
2017-08-15 19:31,0.052487796,5.228125
2017-08-15 19:46,0.063456668,5.216344
2017-08-15 20:01,0.077167758,5.213131
2017-08-15 20:16,0.066198886,5.216344
2017-08-15 20:31,0.057972232,5.209918
2017-08-15 20:46,0.073054431,5.200279
2017-08-15 21:01,0.059343341,5.184214
2017-08-15 21:16,0.068941104,5.206705
2017-08-15 21:31,0.073054431,5.204563
2017-08-15 21:46,0.056601123,5.186356
2017-08-15 22:01,0.059343341,5.191711
2017-08-15 22:16,0.07442554,5.173504
2017-08-15 22:31,0.07442554,5.177788
2017-08-15 22:46,0.071683322,5.159581
2017-08-15 23:01,0.071683322,5.170291
2017-08-15 23:16,0.07442554,5.171362
2017-08-15 23:31,0.071683322,5.151013
2017-08-15 23:46,0.084023303,5.166007
2017-08-16 00:01,0.070312213,5.153155
2017-08-16 00:16,0.062085559,5.161723
2017-08-16 00:31,0.070312213,5.141374
2017-08-16 00:46,0.07442554,5.111386
2017-08-16 01:01,0.086765521,5.138161
2017-08-16 01:16,0.067569995,5.110315
2017-08-16 01:31,0.073054431,5.107102
2017-08-16 01:46,0.086765521,5.119954
2017-08-16 02:01,0.090878848,5.111386
2017-08-16 02:16,0.070312213,5.117812
2017-08-16 02:31,0.085394412,5.102818
2017-08-16 02:46,0.079909976,5.11567
2017-08-16 03:01,0.097734393,5.107102
2017-08-16 03:16,0.093621066,5.134948
2017-08-16 03:31,0.085394412,5.102818
2017-08-16 03:46,0.104589938,5.106031
2017-08-16 04:01,0.08813663,5.099605
2017-08-16 04:16,0.092249957,5.093179
2017-08-16 04:31,0.092249957,5.08354
2017-08-16 04:46,0.099105502,5.082469
2017-08-16 05:01,0.094992175,5.079256
2017-08-16 05:16,0.097734393,5.096392
2017-08-16 05:31,0.100476611,5.092108
2017-08-16 05:46,0.093621066,5.068546
2017-08-16 06:01,0.086765521,5.052481
2017-08-16 06:16,0.100476611,5.057836
2017-08-16 06:31,0.097734393,5.034274
2017-08-16 06:46,0.119672137,5.05141
2017-08-16 07:01,0.107332156,5.042842
2017-08-16 07:16,0.107332156,5.021422
2017-08-16 07:31,0.103218829,5.046055
2017-08-16 07:46,0.096363284,5.013925
2017-08-16 08:01,0.092249957,5.013925
2017-08-16 08:16,0.097734393,5.005357
2017-08-16 08:31,0.094992175,5.014996
2017-08-16 08:46,0.089507739,4.994647
2017-08-16 09:01,0.094992175,4.986079
2017-08-16 09:16,0.092249957,4.979653
2017-08-16 09:31,0.094992175,4.971085
2017-08-16 09:46,0.090878848,4.982866
2017-08-16 10:01,0.103218829,4.961446
2017-08-16 10:16,0.104589938,4.938955
2017-08-16 10:31,0.108703265,4.941097
2017-08-16 10:46,0.092249957,4.931458
2017-08-16 11:01,0.10184772,4.923961
2017-08-16 11:16,0.093621066,4.925032
2017-08-16 11:31,0.089507739,4.898257
2017-08-16 11:46,0.090878848,4.884334
2017-08-16 12:01,0.090878848,4.889689
2017-08-16 12:16,0.084023303,4.85863
2017-08-16 12:31,0.082652194,4.857559
2017-08-16 12:46,0.084023303,4.841494
2017-08-16 13:01,0.07442554,4.824358
2017-08-16 13:16,0.077167758,4.825429
2017-08-16 13:31,0.078538867,4.813648
2017-08-16 13:46,0.085394412,4.796512
2017-08-16 14:01,0.073054431,4.804009
2017-08-16 14:16,0.08813663,4.790086
2017-08-16 14:31,0.086765521,4.771879
2017-08-16 14:46,0.07442554,4.771879
2017-08-16 15:01,0.068941104,4.759027
2017-08-16 15:16,0.071683322,4.759027
2017-08-16 15:31,0.066198886,4.750459
2017-08-16 15:46,0.071683322,4.733323
2017-08-16 16:01,0.06071445,4.738678
2017-08-16 16:16,0.067569995,4.712974
2017-08-16 16:31,0.051116687,4.716187
2017-08-16 16:46,0.048374469,4.686199
2017-08-16 17:01,0.071683322,4.702264
2017-08-16 17:16,0.078538867,4.677631
2017-08-16 17:31,0.064827777,4.679773
2017-08-16 17:46,0.059343341,4.677631
2017-08-16 18:01,0.071683322,4.662637
2017-08-16 18:16,0.062085559,4.66585
2017-08-16 18:31,0.071683322,4.660495
2017-08-16 18:46,0.068941104,4.645501
2017-08-16 19:01,0.059343341,4.641217
2017-08-16 19:16,0.059343341,4.636933
2017-08-16 19:31,0.064827777,4.621939
2017-08-16 19:46,0.059343341,4.613371
2017-08-16 20:01,0.062085559,4.604803
2017-08-16 20:16,0.057972232,4.598377
2017-08-16 20:31,0.055230014,4.586596
2017-08-16 20:46,0.053858905,4.579099
2017-08-16 21:01,0.063456668,4.573744
2017-08-16 21:16,0.071683322,4.560892
2017-08-16 21:31,0.053858905,4.565176
2017-08-16 21:46,0.063456668,4.55875
2017-08-16 22:01,0.064827777,4.550182
2017-08-16 22:16,0.067569995,4.52662
2017-08-16 22:31,0.062085559,4.533046
2017-08-16 22:46,0.059343341,4.510555
2017-08-16 23:01,0.070312213,4.514839
2017-08-16 23:16,0.064827777,4.510555
2017-08-16 23:31,0.079909976,4.528762
2017-08-16 23:46,0.062085559,4.49449
2017-08-17 00:01,0.064827777,4.495561
2017-08-17 00:16,0.073054431,4.490206
2017-08-17 00:31,0.066198886,4.486993
2017-08-17 00:46,0.086765521,4.474141
2017-08-17 01:01,0.070312213,4.484851
2017-08-17 01:16,0.066198886,4.48378
2017-08-17 01:31,0.085394412,4.475212
2017-08-17 01:46,0.078538867,4.461289
2017-08-17 02:01,0.07442554,4.445224
2017-08-17 02:16,0.07442554,4.458076
2017-08-17 02:31,0.068941104,4.432372
2017-08-17 02:46,0.07442554,4.44094
2017-08-17 03:01,0.079909976,4.429159
2017-08-17 03:16,0.089507739,4.423804
2017-08-17 03:31,0.081281085,4.403455
2017-08-17 03:46,0.086765521,4.401313
2017-08-17 04:01,0.084023303,4.404526
2017-08-17 04:16,0.090878848,4.393816
2017-08-17 04:31,0.08813663,4.385248
2017-08-17 04:46,0.096363284,4.386319
2017-08-17 05:01,0.096363284,4.364899
2017-08-17 05:16,0.103218829,4.377751
2017-08-17 05:31,0.094992175,4.383106
2017-08-17 05:46,0.099105502,4.37668
2017-08-17 06:01,0.097734393,4.363828
2017-08-17 06:16,0.104589938,4.347763
2017-08-17 06:31,0.107332156,4.346692
2017-08-17 06:46,0.096363284,4.330627
2017-08-17 07:01,0.103218829,4.349905
2017-08-17 07:16,0.103218829,4.329556
2017-08-17 07:31,0.093621066,4.322059
2017-08-17 07:46,0.105961047,4.319917
2017-08-17 08:01,0.10184772,4.318846
2017-08-17 08:16,0.094992175,4.283503
2017-08-17 08:31,0.086765521,4.292071
2017-08-17 08:46,0.079909976,4.303852
2017-08-17 09:01,0.096363284,4.286716
2017-08-17 09:16,0.090878848,4.268509
2017-08-17 09:31,0.10184772,4.274935
2017-08-17 09:46,0.111445483,4.243876
2017-08-17 10:01,0.103218829,4.241734
2017-08-17 10:16,0.10184772,4.231024
2017-08-17 10:31,0.108703265,4.232095
2017-08-17 10:46,0.094992175,4.22674
2017-08-17 11:01,0.103218829,4.204249
2017-08-17 11:16,0.107332156,4.204249
2017-08-17 11:31,0.093621066,4.196752
2017-08-17 11:46,0.096363284,4.197823
2017-08-17 12:01,0.097734393,4.179616
2017-08-17 12:16,0.090878848,4.164622
2017-08-17 12:31,0.099105502,4.165693
2017-08-17 12:46,0.092249957,4.164622
2017-08-17 13:01,0.090878848,4.160338
2017-08-17 13:16,0.08813663,4.142131
2017-08-17 13:31,0.08813663,4.160338
2017-08-17 13:46,0.075796649,4.142131
2017-08-17 14:01,0.093621066,4.124995
2017-08-17 14:16,0.089507739,4.10893
2017-08-17 14:31,0.081281085,4.126066
2017-08-17 14:46,0.084023303,4.093936
2017-08-17 15:01,0.078538867,4.092865
2017-08-17 15:16,0.086765521,4.101433
2017-08-17 15:31,0.071683322,4.08751
2017-08-17 15:46,0.077167758,4.080013
2017-08-17 16:01,0.07442554,4.081084
2017-08-17 16:16,0.075796649,4.062877
2017-08-17 16:31,0.067569995,4.045741
2017-08-17 16:46,0.07442554,4.041457
2017-08-17 17:01,0.07442554,4.063948
2017-08-17 17:16,0.07442554,4.038244
2017-08-17 17:31,0.071683322,4.042528
2017-08-17 17:46,0.084023303,4.060735
2017-08-17 18:01,0.066198886,4.056451
2017-08-17 18:16,0.078538867,4.052167
2017-08-17 18:31,0.062085559,4.04467
2017-08-17 18:46,0.070312213,4.030747
2017-08-17 19:01,0.070312213,4.046812
2017-08-17 19:16,0.064827777,4.046812
2017-08-17 19:31,0.068941104,4.021108
2017-08-17 19:46,0.085394412,4.032889
2017-08-17 20:01,0.055230014,4.025392
2017-08-17 20:16,0.067569995,4.028605
2017-08-17 20:31,0.075796649,4.013611
2017-08-17 20:46,0.068941104,4.039315
2017-08-17 21:01,0.06071445,4.015753
2017-08-17 21:16,0.073054431,4.017895
2017-08-17 21:31,0.073054431,4.008256
2017-08-17 21:46,0.067569995,4.020037
2017-08-17 22:01,0.064827777,4.016824
2017-08-17 22:16,0.078538867,4.020037
2017-08-17 22:31,0.073054431,4.005043
2017-08-17 22:46,0.073054431,4.014682
2017-08-17 23:01,0.075796649,4.016824
2017-08-17 23:16,0.075796649,4.002901
2017-08-17 23:31,0.073054431,3.978268
2017-08-17 23:46,0.079909976,3.997546
2017-08-18 00:01,0.070312213,3.976126
2017-08-18 00:16,0.077167758,3.977197
2017-08-18 00:31,0.067569995,3.984694
2017-08-18 00:46,0.068941104,3.954706
2017-08-18 01:01,0.08813663,3.966487
2017-08-18 01:16,0.086765521,3.966487
2017-08-18 01:31,0.079909976,3.978268
2017-08-18 01:46,0.096363284,3.975055
2017-08-18 02:01,0.08813663,3.968629
2017-08-18 02:16,0.085394412,3.956848
2017-08-18 02:31,0.08813663,3.976126
2017-08-18 02:46,0.097734393,3.977197
2017-08-18 03:01,0.08813663,3.95899
2017-08-18 03:16,0.085394412,3.942925
2017-08-18 03:31,0.092249957,3.9697
2017-08-18 03:46,0.103218829,3.985765
2017-08-18 04:01,0.10184772,3.963274
2017-08-18 04:16,0.108703265,3.984694
2017-08-18 04:31,0.11555881,4.006114
